region,district,site_name,latitude,longitude
Awdal,Lughaye,Ido Cadays,10.62409939,44.0361238
Awdal,Lughaye,Karuure,10.75256901,43.59149493
Awdal,Lughaye,Kilowle,10.55143534,43.8517581
Awdal,Lughaye,Xajiinle,10.66621443,43.97809826
Gedo,Luuq,Aarshaamo,3.7774533,42.5556299
Gedo,Luuq,Akara,3.7789716,42.5491783
Gedo,Luuq,Alle Qabe,3.7719449,42.5530793
Gedo,Luuq,Babaa,3.7992549,42.5259665
Gedo,Luuq,Banadir,3.7773366,42.5548762
Gedo,Luuq,Banhadile,3.7779272,42.5349779
Gedo,Luuq,Baraargaabo,3.7798171,42.5652353
Gedo,Luuq,Bashiiro,3.774161,42.5554746
Gedo,Luuq,Beer Bilcaan,3.7761682,42.5617433
Gedo,Luuq,Boyle,3.7847665,42.5664768
Gedo,Luuq,Busley,3.7806674,42.5595069
Gedo,Luuq,Buurdhuuba,3.782978,42.5456525
Gedo,Luuq,Dayax,3.7833633,42.545904
Gedo,Luuq,Diinsoor,3.7794173,42.5434524
Gedo,Luuq,Dogob,3.7965533,42.520125
Gedo,Luuq,Duyacley,3.7794173,42.5434524
Gedo,Luuq,Galun,3.794925,42.545904
Gedo,Luuq,Garmadow,3.7936535,42.5242359
Gedo,Luuq,Haji Dhere,3.8007454,42.523264
Gedo,Luuq,Hilaac,3.7907905,42.5330497
Gedo,Luuq,Kahweyna,3.7975126,42.5170939
Gedo,Luuq,Kulmiye,3.7821775,42.5416136
Gedo,Luuq,Lafoole,3.7722272,42.5502691
Gedo,Luuq,Lamagalaay,3.7911165,42.5281999
Gedo,Luuq,Madawaja,3.7807964,42.5317932
Gedo,Luuq,Madina,3.7905634,42.5346864
Gedo,Luuq,Maykarabey,3.782745,42.5479138
Gedo,Luuq,Naf iyo Maal,3.7661494,42.5599458
Gedo,Luuq,Qeyro,3.7709169,42.5522243
Gedo,Luuq,Rahole,3.7947137,42.5265866
Gedo,Luuq,Sariiro,3.7835422,42.5637206
Gedo,Luuq,Shiniile,3.7877708,42.5315797
Gedo,Luuq,Wadajir,3.8029677,42.5483556
Gedo,Luuq,Wan Cari,3.792195,42.53017
Gedo,Luuq,Xidig,3.7954997,42.5443718
Lower Shabelle,Marka,Awciilow,1.7161039,44.7546151
Lower Shabelle,Marka,Awyaale,1.73529196,44.75437644
Lower Shabelle,Marka,Buulo Beeloow,1.711324,44.7527931
Lower Shabelle,Marka,Buulo Jadiid,1.73915896,44.74841285
Lower Shabelle,Marka,Buulo Mo'Alim Ali,1.7507122,44.7640542
Lower Shabelle,Marka,Buulo Samow,1.7451448,44.7546779
Lower Shabelle,Marka,Ceel Farey,1.7078529,44.7521486
Lower Shabelle,Marka,Ceel Jaalle,1.6786179,44.7216948
Lower Shabelle,Marka,Dacaareey Buufoow Bacaad,1.7500352,44.7594639
Lower Shabelle,Marka,Ismaan Quunle,1.7468385,44.7616659
Lower Shabelle,Marka,Kamka Nuurto Taliyoow,1.7208261,44.7537537
Banadir,Mogadishu Dayniile,Aabey - Alle Qabe,2.0705077,45.2305825
Banadir,Mogadishu Dayniile,Aabey - Buulo Barako3 ,2.0705509,45.2310501
Banadir,Mogadishu Dayniile,Aabey - Ceelcilaan,2.0706019,45.2307609
Banadir,Mogadishu Dayniile,Aabey - Dareersan,2.0704004,45.2306211
Banadir,Mogadishu Dayniile,Aabey - Dusta,2.0768598,45.2261239
Banadir,Mogadishu Dayniile,Aabey - Hiiliyo,2.070631,45.2310932
Banadir,Mogadishu Dayniile,Aabey - Kurmaan,2.0707027,45.2308091
Banadir,Mogadishu Dayniile,Aabey - Samo Samo,2.0698346,45.230665
Banadir,Mogadishu Dayniile,Aabey - Ubax,2.0759434,45.2272806
Banadir,Mogadishu Dayniile,Aayatiin - Markaawi,2.093602,45.290083
Banadir,Mogadishu Dayniile,Adno,2.101549,45.291551
Banadir,Mogadishu Dayniile,Ahmadeey Garorow,2.0731483,45.244146
Banadir,Mogadishu Dayniile,Ahmed Gururey - Diradawe,2.099792,45.283547
Banadir,Mogadishu Dayniile,Al Baqra,2.0994116,45.2888619
Banadir,Mogadishu Dayniile,Al Cadaala - Anfac,2.0657857,45.2569779
Banadir,Mogadishu Dayniile,Al Cadaala - Cusub,2.0662187,45.2567113
Banadir,Mogadishu Dayniile,Al Cadaala - Fiidow,2.0666917,45.2570703
Banadir,Mogadishu Dayniile,Al Cadaala - Meykoorebi,2.0663799,45.2569107
Banadir,Mogadishu Dayniile,Al Cadaala - Muhiim,2.0664124,45.2575818
Banadir,Mogadishu Dayniile,Al Cadaala - Sokor,2.0659571,45.256741
Banadir,Mogadishu Dayniile,Al Fuuto - Janaanel,2.0708225,45.2429071
Banadir,Mogadishu Dayniile,Al Mustaqiim - Bah Wale,2.0864708,45.2504989
Banadir,Mogadishu Dayniile,Al Mustaqiim - Bashaash,2.0860399,45.2520102
Banadir,Mogadishu Dayniile,Al Mustaqiim - Basiili,2.0871343,45.2511023
Banadir,Mogadishu Dayniile,Al Mustaqiim - Cudbi,2.086381,45.2524595
Banadir,Mogadishu Dayniile,Al Mustaqiim - Danyar,2.0865187,45.250903
Banadir,Mogadishu Dayniile,Al Mustaqiim - Muhiim,2.0866097,45.2503359
Banadir,Mogadishu Dayniile,Al Mustaqiim - Nasable,2.0870664,45.2506108
Banadir,Mogadishu Dayniile,Al Mustaqiim - Nawaal,2.0865785,45.2519512
Banadir,Mogadishu Dayniile,Al Mustaqiim - Qoryooley,2.0865394,45.2515744
Banadir,Mogadishu Dayniile,Al Mustaqiim - Ubi Yare,2.0867128,45.2517083
Banadir,Mogadishu Dayniile,Al Raxma - Baalguri,2.071506,45.2725685
Banadir,Mogadishu Dayniile,Al Raxma - Garsaani,2.0686961,45.2565261
Banadir,Mogadishu Dayniile,Al Raxma - Geedoole,2.0722677,45.2710286
Banadir,Mogadishu Dayniile,Al Raxma - Rabi Suge,2.0687108,45.2567329
Banadir,Mogadishu Dayniile,Al Raxma - Raja Wanaag,2.072471,45.2712061
Banadir,Mogadishu Dayniile,Al Raxma - Runta,2.0687162,45.2567353
Banadir,Mogadishu Dayniile,Al Raxma - Ubax Nuur,2.0721111,45.2720326
Banadir,Mogadishu Dayniile,Al Raxmaan - Arsaaq,2.093286,45.29053
Banadir,Mogadishu Dayniile,Ali Kuus - Buru Gundun,2.0773697,45.2842828
Banadir,Mogadishu Dayniile,Allaweyne - Alleweyn,2.0898573,45.2562819
Banadir,Mogadishu Dayniile,Alle Dhowr - Asal,2.0707941,45.2728238
Banadir,Mogadishu Dayniile,Alle Dhowr - Birqaaye,2.0711498,45.2747552
Banadir,Mogadishu Dayniile,Alle Dhowr - Gacaltooyo,2.0705007,45.2722372
Banadir,Mogadishu Dayniile,Alle Dhowr - Itooliyow,2.0705717,45.2727007
Banadir,Mogadishu Dayniile,Alle Dhowr - Maquuste,2.0704001,45.2730606
Banadir,Mogadishu Dayniile,Alle Dhowr - Sheeko Diid,2.0707395,45.2736277
Banadir,Mogadishu Dayniile,Alle Dhowr - Silacdiid,2.0705777,45.2750892
Banadir,Mogadishu Dayniile,Alle Dhowr - Ushaa Degsooy,2.0699311,45.2723746
Banadir,Mogadishu Dayniile,Alle Dhowr - Uulow,2.0704044,45.2722266
Banadir,Mogadishu Dayniile,Alle Dhowr - Wadani 2,2.0705073,45.2725756
Banadir,Mogadishu Dayniile,Alle Dhowr - Yaa Rasaaq,2.070542,45.2732069
Banadir,Mogadishu Dayniile,Alle Suge - Bacad Weyne,2.091067,45.292715
Banadir,Mogadishu Dayniile,Alle-Suge - Boodaale,2.071579,45.275045
Banadir,Mogadishu Dayniile,Alle-Suge - Busleey-Daa'Uud,2.071627,45.27475
Banadir,Mogadishu Dayniile,Alle-Suge - Ciiltire,2.072501,45.274119
Banadir,Mogadishu Dayniile,Alle-Suge - Hareeri-Hoolaabe,2.071928,45.274881
Banadir,Mogadishu Dayniile,Alle-Suge - Janaale,2.071882,45.275185
Banadir,Mogadishu Dayniile,Alle-Suge - Kaamilo,2.071069,45.276873
Banadir,Mogadishu Dayniile,Alle-Suge - Maqdis,2.071601,45.275655
Banadir,Mogadishu Dayniile,Alle-Suge - Misro,2.072276,45.274797
Banadir,Mogadishu Dayniile,Al-Muhsiniin - Al-Muhsiin,2.073965,45.265942
Banadir,Mogadishu Dayniile,Al-Muhsiniin - Burlule,2.072178,45.266297
Banadir,Mogadishu Dayniile,Al-Muhsiniin - Buurmadow,2.072347,45.266381
Banadir,Mogadishu Dayniile,Al-Muhsiniin - Ceel-Dhaas,2.072259,45.26639
Banadir,Mogadishu Dayniile,Al-Muhsiniin - Galjano,2.072222,45.26642
Banadir,Mogadishu Dayniile,Al-Muhsiniin - Nasable,2.072216,45.266449
Banadir,Mogadishu Dayniile,Al-Muhsiniin - Qorilow,2.072128,45.26634
Banadir,Mogadishu Dayniile,Alnaciim,2.073477,45.283264
Banadir,Mogadishu Dayniile,Alnasri - Taakulo,2.0909142,45.253437
Banadir,Mogadishu Dayniile,Alxamdu - Ceeldheer,2.090556,45.2512735
Banadir,Mogadishu Dayniile,Anfac,2.063286,45.27985
Banadir,Mogadishu Dayniile,Anzal - Aqableey,2.085376,45.295676
Banadir,Mogadishu Dayniile,Aqbal - Qul-Qul,2.094479,45.291673
Banadir,Mogadishu Dayniile,Arlaadi - Nimcatu Rabi,2.0720111,45.2491942
Banadir,Mogadishu Dayniile,Aw Boore - Aw Boore 1,2.0723373,45.2436617
Banadir,Mogadishu Dayniile,Aw Dal - Car Cadeye,2.0710999,45.2796324
Banadir,Mogadishu Dayniile,Aw Dal - Godey,2.0711002,45.2796348
Banadir,Mogadishu Dayniile,Awdegle - Biibi,2.074873,45.288975
Banadir,Mogadishu Dayniile,Axmed Gurey - Buulo Cadaad,2.0685982,45.2570303
Banadir,Mogadishu Dayniile,Axmed Gurey - Ceel Cool,2.068777,45.2572256
Banadir,Mogadishu Dayniile,Axmed Gurey - Gacan Barako,2.0689228,45.257498
Banadir,Mogadishu Dayniile,Axmed Gurey - Raage Ceele,2.0688683,45.2563109
Banadir,Mogadishu Dayniile,Bad Qabe - Badqabe,2.0782186,45.283811
Banadir,Mogadishu Dayniile,Bad Qabe - Buur Weyn,2.0782136,45.2838684
Banadir,Mogadishu Dayniile,Bad Qabe - Ceymul,2.078066,45.283944
Banadir,Mogadishu Dayniile,Bad Qabe - Jameeca Shiil,2.0781717,45.2837979
Banadir,Mogadishu Dayniile,Bad Qabe - Macruuf,2.0783843,45.2837402
Banadir,Mogadishu Dayniile,Bad Qabe - Maqdis,2.0781006,45.2836966
Banadir,Mogadishu Dayniile,Bad Qabe - Shaw,2.0780017,45.28383
Banadir,Mogadishu Dayniile,Bal Cadaad - Booko,2.0859781,45.2533729
Banadir,Mogadishu Dayniile,Bal Cadaad - Burtuqow,2.0863174,45.2535639
Banadir,Mogadishu Dayniile,Bal Cadaad - Daru Shamsi,2.0866772,45.252885
Banadir,Mogadishu Dayniile,Balgaley - Balgaley,2.0770461,45.2272686
Banadir,Mogadishu Dayniile,Banaaney - Banaaney,2.0741158,45.2330872
Banadir,Mogadishu Dayniile,Banaaney - Darabley,2.0732175,45.2328317
Banadir,Mogadishu Dayniile,Bandar - Basro,2.075564,45.273971
Banadir,Mogadishu Dayniile,Bandar - Dhiblaawe,2.075525,45.273771
Banadir,Mogadishu Dayniile,Bandar - Macquul,2.075673,45.273584
Banadir,Mogadishu Dayniile,Bar Kulan,2.0914884,45.2841048
Banadir,Mogadishu Dayniile,Barda Qumane - Boqol Jire,2.0740039,45.2957199
Banadir,Mogadishu Dayniile,Barda Qumane - Qalaax,2.08086,45.2825235
Banadir,Mogadishu Dayniile,Barnax - Barnax,2.073128,45.2842
Banadir,Mogadishu Dayniile,Barwaaqo Nasiib - Baqdaad,2.0967175,45.2896491
Banadir,Mogadishu Dayniile,Barwaaqo Nasiib - Maan Iyo Ubax,2.0967498,45.2893752
Banadir,Mogadishu Dayniile,Beerlula,2.0994012,45.2839819
Banadir,Mogadishu Dayniile,Beydan - Beydan,2.0918479,45.2538168
Banadir,Mogadishu Dayniile,Bilaal - Elbaay,2.101253,45.290985
Banadir,Mogadishu Dayniile,Bilkheer - Bilkheer,2.073953,45.265972
Banadir,Mogadishu Dayniile,Bilkheyr,2.073268,45.283231
Banadir,Mogadishu Dayniile,Bilkheyr,2.101365,45.291715
Banadir,Mogadishu Dayniile,Biloow Barakeey,2.072072,45.290875
Banadir,Mogadishu Dayniile,Bilqan - Biribo,2.0994862,45.2907237
Banadir,Mogadishu Dayniile,Bismilah,2.091321,45.2904569
Banadir,Mogadishu Dayniile,Biya Cade 1,2.097471,45.276274
Banadir,Mogadishu Dayniile,Boogsiye,2.101702,45.292018
Banadir,Mogadishu Dayniile,Budbud Tifow - Bud Bud Baayooley,2.0720614,45.2494974
Banadir,Mogadishu Dayniile,Bufow Bacad - Qabowe2,2.066994,45.2697
Banadir,Mogadishu Dayniile,Bulalow - Dalandoole,2.071682,45.280471
Banadir,Mogadishu Dayniile,Bulla Falay - Anfac,2.0696502,45.2369516
Banadir,Mogadishu Dayniile,Bullsho Kam - Aflah,2.0808261,45.28683
Banadir,Mogadishu Dayniile,Bullsho Kam - Alla Amin,2.0808333,45.2868444
Banadir,Mogadishu Dayniile,Bullsho Kam - Ancam,2.080842,45.2870067
Banadir,Mogadishu Dayniile,Bullsho Kam - Balcad,2.0807286,45.2869484
Banadir,Mogadishu Dayniile,Bullsho Kam - Mor Gabeey,2.0808308,45.2868626
Banadir,Mogadishu Dayniile,Bullsho Kam - Noleya,2.0808598,45.2869839
Banadir,Mogadishu Dayniile,Bullsho Kam - Tala Sugee,2.0807407,45.2869325
Banadir,Mogadishu Dayniile,Bulo Barako - Bakaal,2.0815965,45.2506923
Banadir,Mogadishu Dayniile,Bulo Barako - Idaale,2.0732218,45.2520242
Banadir,Mogadishu Dayniile,Bulo Barako - Nafiso,2.0732766,45.2515848
Banadir,Mogadishu Dayniile,Burhaan - Berbera,2.0829678,45.2541865
Banadir,Mogadishu Dayniile,Burhaan - Buaale,2.0829802,45.254176
Banadir,Mogadishu Dayniile,Burhaan - Nasiib,2.0829435,45.2541726
Banadir,Mogadishu Dayniile,Burlibaax - Africa,2.07272,45.2722623
Banadir,Mogadishu Dayniile,Burlibaax - Buula Aluundi,2.07272,45.2722623
Banadir,Mogadishu Dayniile,Burlibaax - Cibaar,2.072498,45.2722623
Banadir,Mogadishu Dayniile,Burlibaax - Dhuxuloow,2.072498,45.2722623
Banadir,Mogadishu Dayniile,Burlibaax - Mustaqbal,2.0727305,45.2725554
Banadir,Mogadishu Dayniile,Butbut Tifow - Butbut,2.071865,45.2501151
Banadir,Mogadishu Dayniile,Buufow - Qabowe2,2.067861,45.268904
Banadir,Mogadishu Dayniile,Buulo Ciid - Aransoy,2.082571,45.277388
Banadir,Mogadishu Dayniile,Buulo Ciid - Deynuunay,2.082733,45.277602
Banadir,Mogadishu Dayniile,Buulo Ifriin - Buulo Iftiin,2.097929,45.292764
Banadir,Mogadishu Dayniile,Buulo Iyo Gabileey - Cadaalad-Suge,2.086012,45.293553
Banadir,Mogadishu Dayniile,Buulo Iyo Gabileey - Foof-Dheere,2.086028,45.293823
Banadir,Mogadishu Dayniile,Buulo Iyo Gabileey - Sakiin,2.086266,45.29481
Banadir,Mogadishu Dayniile,Buulo Iyo Gabileey - Seeydhelow,2.086649,45.2938166
Banadir,Mogadishu Dayniile,Buulo Madiina - Al Hudda,2.0978713,45.2908198
Banadir,Mogadishu Dayniile,Buulo Madiina - Baar Bukurey,2.0983323,45.2904739
Banadir,Mogadishu Dayniile,Buur Waqabo - Qabowe2,2.067734,45.269457
Banadir,Mogadishu Dayniile,Buurane - Qabowe2,2.067866,45.269691
Banadir,Mogadishu Dayniile,Buurcade,2.0715548,45.2318199
Banadir,Mogadishu Dayniile,Buurdhere - Beriweyne1,2.064648,45.288681
Banadir,Mogadishu Dayniile,Caamud - Birdi,2.090359,45.2872151
Banadir,Mogadishu Dayniile,Caamud - Maray Barii,2.0950559,45.2845029
Banadir,Mogadishu Dayniile,Caamud - Mirimiri,2.097471,45.276274
Banadir,Mogadishu Dayniile,Caamud - Toraxey,2.090359,45.2872151
Banadir,Mogadishu Dayniile,Caano Waay - Dagaaybeere,2.085245,45.287147
Banadir,Mogadishu Dayniile,Caanoole - Al-Cadaala,2.0665775,45.257135
Banadir,Mogadishu Dayniile,Cadow Bader,2.0970348,45.2784077
Banadir,Mogadishu Dayniile,Calaf Suge - Allow Nagasogar,2.0763748,45.2303393
Banadir,Mogadishu Dayniile,Calaf Suge - Rabi Tuug,2.0760172,45.2302752
Banadir,Mogadishu Dayniile,Calasow Hadafow - Dhiblaawe,2.0859259,45.2530569
Banadir,Mogadishu Dayniile,Calasow Hadafow - Hadaafow,2.0858861,45.2533621
Banadir,Mogadishu Dayniile,Camaara,2.074278,45.286667
Banadir,Mogadishu Dayniile,Canole - Ahmed Sabariin,2.0712005,45.2330817
Banadir,Mogadishu Dayniile,Canole - Canole,2.0713506,45.2325549
Banadir,Mogadishu Dayniile,Canoway - Caanoway,2.0849843,45.2922005
Banadir,Mogadishu Dayniile,Cawaale - Cawaale 2,2.070266,45.273683
Banadir,Mogadishu Dayniile,Cawaale - Hal Xagar,2.074703,45.274033
Banadir,Mogadishu Dayniile,Cawaale - Ila Wadaag,2.074943,45.273637
Banadir,Mogadishu Dayniile,Cawaale - Siinaay,2.074679,45.274039
Banadir,Mogadishu Dayniile,Ceeblaawe - Ceeblaawe,2.0852002,45.2903798
Banadir,Mogadishu Dayniile,Ceeb-Laawe - Cirday,2.0865833,45.2955333
Banadir,Mogadishu Dayniile,Ceeb-Laawe - Cuna-Dheere,2.086146,45.296044
Banadir,Mogadishu Dayniile,Ceeb-Laawe - Dhanaane,2.086143,45.295605
Banadir,Mogadishu Dayniile,Ceeb-Laawe - Far Gaduud,2.0818943,45.2989462
Banadir,Mogadishu Dayniile,Ceeb-Laawe - Gobyaal,2.0864728,45.2949829
Banadir,Mogadishu Dayniile,Ceeb-Laawe - Wardi,2.0818943,45.2989462
Banadir,Mogadishu Dayniile,Ceel Dheer - Baran,2.0901824,45.250845
Banadir,Mogadishu Dayniile,Ceel Dheer - Garas Ciroole,2.0894579,45.2518746
Banadir,Mogadishu Dayniile,Ceel Shiill,2.097447,45.281727
Banadir,Mogadishu Dayniile,Ceeldheer 7 - Galcad,2.0762189,45.2526178
Banadir,Mogadishu Dayniile,Ceelgaras - Dooxdoox,2.0897864,45.2562112
Banadir,Mogadishu Dayniile,Ceelgaras - Jiicyareey,2.0898648,45.2571552
Banadir,Mogadishu Dayniile,Ceelgaras - Lipi Fiiq,2.0896366,45.2562483
Banadir,Mogadishu Dayniile,Ceelgaras - Meygaag,2.0900755,45.2562997
Banadir,Mogadishu Dayniile,Ceelgaras - Shimbirood,2.090179,45.2566137
Banadir,Mogadishu Dayniile,Celtire Bar Yare - Keyf,2.0971571,45.2906946
Banadir,Mogadishu Dayniile,Ceynte,2.089077,45.291342
Banadir,Mogadishu Dayniile,Ciiltire - Busleey,2.066563,45.272701
Banadir,Mogadishu Dayniile,Ciiltire - Cabdi Cali,2.068151,45.272286
Banadir,Mogadishu Dayniile,Ciiltire - Dalandoole,2.066614,45.272955
Banadir,Mogadishu Dayniile,Ciiltire - Harqaan,2.068497,45.271797
Banadir,Mogadishu Dayniile,Ciiltire - Jeesh,2.067746,45.27274
Banadir,Mogadishu Dayniile,Ciiltire - Kuleel,2.066548,45.271601
Banadir,Mogadishu Dayniile,Ciiltire - Masaare,2.068361,45.272328
Banadir,Mogadishu Dayniile,Ciiltire - Sahal4,2.067741,45.271469
Banadir,Mogadishu Dayniile,Ciiltire - Salaama,2.066777,45.27311
Banadir,Mogadishu Dayniile,Daaru Shamso - Malyuun,2.073974,45.2303965
Banadir,Mogadishu Dayniile,Dahraan - Balgaduud,2.074737,45.268054
Banadir,Mogadishu Dayniile,Dalxis,2.0880316,45.2909027
Banadir,Mogadishu Dayniile,Dameeraale - Berjeex,2.097376,45.289526
Banadir,Mogadishu Dayniile,Dameeraale - Bilan,2.097365,45.290078
Banadir,Mogadishu Dayniile,Dameeraale - Carajiif,2.0976424,45.2895536
Banadir,Mogadishu Dayniile,Dameeraale - Cumar Cade,2.097834,45.289935
Banadir,Mogadishu Dayniile,Dameeraale - Maagle,2.097568,45.290039
Banadir,Mogadishu Dayniile,Dan Iyo Daruuf - Eeshow,2.0726032,45.2285866
Banadir,Mogadishu Dayniile,Dan Iyo Daruuf - Fan Iyo Daruuf,2.0726471,45.2286391
Banadir,Mogadishu Dayniile,Dan Iyo Daruuf - Wabiinhas,2.0729207,45.2288886
Banadir,Mogadishu Dayniile,Dan Kulan - Deymasame 2,2.0752946,45.2562313
Banadir,Mogadishu Dayniile,Dan Kulan - Idoor,2.0835612,45.2538182
Banadir,Mogadishu Dayniile,Dan Kulan - Iidoor,2.0833192,45.2543629
Banadir,Mogadishu Dayniile,Dan Kulan - Mubaarak,2.0839445,45.2546004
Banadir,Mogadishu Dayniile,Dan Kulan - Samaan,2.0833294,45.2543654
Banadir,Mogadishu Dayniile,Danwadaag - Danwadaag,2.070255,45.24304
Banadir,Mogadishu Dayniile,Danwadaag - Mushaani,2.0704021,45.2434527
Banadir,Mogadishu Dayniile,Danwadaagaha - Barwaaqo 3,2.072072,45.290875
Banadir,Mogadishu Dayniile,Danwadaagaha - Liibaanta Qoryoley,2.072072,45.290875
Banadir,Mogadishu Dayniile,Daru Nacim - Abuute,2.0749018,45.2292478
Banadir,Mogadishu Dayniile,Daru Nacim - Sacmoojo,2.0749731,45.2291958
Banadir,Mogadishu Dayniile,Daru Shamsa - Ceeb Allaha Asturo,2.0741936,45.2301332
Banadir,Mogadishu Dayniile,Darusalaam - Afsamow,2.074737,45.268054
Banadir,Mogadishu Dayniile,Darusalaam - Beexaaw,2.074737,45.268054
Banadir,Mogadishu Dayniile,Darusalaam - Qoobey,2.07437,45.268054
Banadir,Mogadishu Dayniile,Daruur Rabi - Cadaad Gari,2.073778,45.26273
Banadir,Mogadishu Dayniile,Daruur Rabi - Ceel Doon,2.074273,45.26326
Banadir,Mogadishu Dayniile,Daruur Rabi - Jiidow,2.074183,45.263223
Banadir,Mogadishu Dayniile,Daruur Rabi - Kabalabe,2.074293,45.263233
Banadir,Mogadishu Dayniile,Daryeel - Banan Yaal,2.070068,45.242258
Banadir,Mogadishu Dayniile,Daryeel - Beeraley,2.0695979,45.2422463
Banadir,Mogadishu Dayniile,Deeq Darajo - Dheeman,2.0827765,45.2562642
Banadir,Mogadishu Dayniile,Deeq Darajo - Lafawayn,2.0822538,45.2562032
Banadir,Mogadishu Dayniile,Deeq Darajo - Maryamo,2.0830241,45.2566056
Banadir,Mogadishu Dayniile,Deeq Darajo - Riyo,2.0832121,45.2562821
Banadir,Mogadishu Dayniile,Deeq Darajo - Shanta Geed,2.0790317,45.2537378
Banadir,Mogadishu Dayniile,Deeq Darajo - Suhayb,2.0832205,45.256286
Banadir,Mogadishu Dayniile,Deeq Rabi 1 - Kulan,2.0734689,45.2522095
Banadir,Mogadishu Dayniile,Deeqa Luul,2.091518,45.286284
Banadir,Mogadishu Dayniile,Deeqn Barwaqo - Dek Barwaqo,2.096463,45.286037
Banadir,Mogadishu Dayniile,Degan Bille - Sool,2.098189,45.291759
Banadir,Mogadishu Dayniile,Dhagacad - Shukri,2.085584,45.287162
Banadir,Mogadishu Dayniile,Dhagax Weyn - Dhagax Weyn,2.0827505,45.2524892
Banadir,Mogadishu Dayniile,Dhagax Weyn - Fadhi Wanaag,2.0824645,45.253272
Banadir,Mogadishu Dayniile,Dhagax Weyn - Istar,2.0828017,45.252549
Banadir,Mogadishu Dayniile,Dhagax Weyn - Yaaq Bari Weyne,2.0825841,45.2525495
Banadir,Mogadishu Dayniile,Dhalacadeey - Mizgo,2.090162,45.284152
Banadir,Mogadishu Dayniile,Dhalacadeey - Najmo,2.089849,45.284491
Banadir,Mogadishu Dayniile,Dhanyale - Qali,2.064599,45.264941
Banadir,Mogadishu Dayniile,Dharga - Khaafir,2.0766323,45.2260857
Banadir,Mogadishu Dayniile,Dharga - Korkaamar,2.0759352,45.2261556
Banadir,Mogadishu Dayniile,Dharga - Sarman,2.0785089,45.2274011
Banadir,Mogadishu Dayniile,Dharga - Tukaarey,2.0765744,45.2260172
Banadir,Mogadishu Dayniile,Dhibane - Adan Ade,2.062846,45.280074
Banadir,Mogadishu Dayniile,Dhibane - Anfac2,2.062949,45.280408
Banadir,Mogadishu Dayniile,Dhibane - Bahane,2.063445,45.280423
Banadir,Mogadishu Dayniile,Dhibane - Liban,2.06324,45.280438
Banadir,Mogadishu Dayniile,Dhiblaawe - Qali,2.064599,45.264941
Banadir,Mogadishu Dayniile,Dhiin Garas - Bokcaqab,2.094428,45.284078
Banadir,Mogadishu Dayniile,Dhiin Garas - Heeybo,2.0957152,45.2820932
Banadir,Mogadishu Dayniile,Dhiiqoley - Awbore,2.072202,45.244193
Banadir,Mogadishu Dayniile,Dhimris - Bandarqali,2.0759102,45.2519923
Banadir,Mogadishu Dayniile,Dhimris - Ciga,2.076263,45.2525291
Banadir,Mogadishu Dayniile,Dhimris - Degbarwaq,2.0713981,45.2509642
Banadir,Mogadishu Dayniile,Dhimris - Dhimris,2.0765641,45.2527162
Banadir,Mogadishu Dayniile,Dhimris - Filibiin,2.075985,45.2525848
Banadir,Mogadishu Dayniile,Dira Barwaqo - Ciir Iyo Caad,2.0841517,45.27861
Banadir,Mogadishu Dayniile,Dira Barwaqo - Daaru Duniya,2.0839333,45.2796367
Banadir,Mogadishu Dayniile,Dira Barwaqo - Libaan,2.0773697,45.2842828
Banadir,Mogadishu Dayniile,Dira Barwaqo - Soomar,2.0841524,45.278652
Banadir,Mogadishu Dayniile,Diris Uron - Bula Majin,2.081434,45.2742981
Banadir,Mogadishu Dayniile,Diyaarsan - Hirdoogle,2.0873415,45.2518685
Banadir,Mogadishu Dayniile,Dolcad2 - Cadleef,2.090447,45.284447
Banadir,Mogadishu Dayniile,Doogle - Booco Yarey,2.0710919,45.2344912
Banadir,Mogadishu Dayniile,Doon Malayko,2.0971669,45.2781247
Banadir,Mogadishu Dayniile,Duco - Al Musbaax2,2.073357,45.283868
Banadir,Mogadishu Dayniile,Duco - Al Mustaqiin,2.073618,45.283592
Banadir,Mogadishu Dayniile,Duco - Manabolio1,2.073574,45.283371
Banadir,Mogadishu Dayniile,Duco-Waalid - Al-Xakiim,2.076712,45.271567
Banadir,Mogadishu Dayniile,Duco-Waalid - Caalami,2.076564,45.271816
Banadir,Mogadishu Dayniile,Duco-Waalid - Caanadoon,2.076634,45.271692
Banadir,Mogadishu Dayniile,Duco-Waalid - Ceelbaraf,2.076867,45.271816
Banadir,Mogadishu Dayniile,Duco-Waalid - Ciiltire 3,2.068802,45.277941
Banadir,Mogadishu Dayniile,Duco-Waalid - Duco,2.076777,45.271735
Banadir,Mogadishu Dayniile,Duco-Waalid - Murbax,2.076455,45.271758
Banadir,Mogadishu Dayniile,Duco-Waalid - Ruunnirgood,2.076586,45.271787
Banadir,Mogadishu Dayniile,Duco-Waalid - Xarago-Jaceel,2.076779,45.271756
Banadir,Mogadishu Dayniile,Duco-Waalid - Xaruur,2.076747,45.271764
Banadir,Mogadishu Dayniile,Duco-Waalid - Xijaar,2.076789,45.27176
Banadir,Mogadishu Dayniile,Dugaal,2.097471,45.276274
Banadir,Mogadishu Dayniile,Dulmidiid - Nasrudiin,2.0718316,45.2328638
Banadir,Mogadishu Dayniile,Durdur - Buulo Sidow,2.071835,45.256217
Banadir,Mogadishu Dayniile,Durdur - Buulo Siidow,2.0712427,45.2564156
Banadir,Mogadishu Dayniile,Durdur - Godadle,2.071802,45.256232
